OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,full_address,Latitude,Longitude
65523,SAC SHOP #512,US-30,Everett                                 ,PA,14,4.099,"US-30, Everett                                 , PA",47.9793437,-122.2127011
65524,SAC SHOP #514,I-76/I-70 & US-30,Everett                                 ,PA,14,4.099,"I-76/I-70 & US-30, Everett                                 , PA",47.9793437,-122.2127011
65525,SHELL,"I-95, EXIT 46A & US-1",Fairless Hills,PA,160,3.899,"I-95, EXIT 46A & US-1, Fairless Hills, PA",40.178142,-74.8564446
65527,SUNOCO SERVICE STATION,"I-81, EXIT 5",Greencastle,PA,70,3.899,"I-81, EXIT 5, Greencastle, PA",39.6444898,-86.8647316
65530,7-ELEVEN #40284,"I-76, EXIT 19/247",Hershey,PA,70,3.96733333,"I-76, EXIT 19/247, Hershey, PA",40.2850285,-76.6534662
65532,PILOT TRAVEL CENTERS #1,"I-80,  EXIT 173",Mill Hall,PA,14,4.01566666,"I-80,  EXIT 173, Mill Hall, PA",41.107876,-77.4848105
65533,LIBERTY EXXON,US-15 & SR-414,Liberty,PA,138,3.699,"US-15 & SR-414, Liberty, PA",30.0856736,-94.7856262
65537,SHEETZ #048,US-22,Nanty Glo,PA,14,3.51733333,"US-22, Nanty Glo, PA",40.471514,-78.834566
65538,WELMART,"SR-28, EXIT 16",Natrona Heights                         ,PA,165,4.19233333,"SR-28, EXIT 16, Natrona Heights                         , PA",40.621456,-79.7277765
65549,T&C MINI MART,SR-33 & SR-191,Stockertown,PA,90,3.699,"SR-33 & SR-191, Stockertown, PA",40.754456,-75.2615618
65552,A PLUS MINI MARKET,US-1 & SR-132,Feasterville Trevose                    ,PA,160,3.899,"US-1 & SR-132, Feasterville Trevose                    , PA",40.1514065,-74.9886785
65556,RUTTERS #60,US-30 & SR-116,York,PA,70,4.249,"US-30 & SR-116, York, PA",53.9656579,-1.0743052
65572,CIRCLE K #2705377,"I-20, EXIT 22 & US-1",Aiken,SC,135,3.129,"I-20, EXIT 22 & US-1, Aiken, SC",33.5723191,-81.6182086
65573,SPEEDWAY/7fleet #4587,US-501,Aynor,SC,205,3.124,"US-501, Aynor, SC",33.9998881,-79.1994874
65578,CIRCLE K #2723355,US-52,North Charleston,SC,42,3.399,"US-52, North Charleston, SC",32.8546197,-79.9748103
65587,HOT SPOT #2022,US-25/US-76,Honea Path,SC,30,2.909,"US-25/US-76, Honea Path, SC",34.4465018,-82.3915122
65588,SPEEDWAY #2836,US-17,Johns Island,SC,42,3.069,"US-17, Johns Island, SC",32.7024009,-80.0481488
65593,CIRCLE K #2723441,"I-82, EXIT 73 & SR-773",Prosperity,SC,210,3.11566666,"I-82, EXIT 73 & SR-773, Prosperity, SC",37.837,-81.2019185
65594,PILOT #4567,I-77 EXIT 77,Rock Hill,SC,46,3.149,"I-77 EXIT 77, Rock Hill, SC",34.9248667,-81.0250784
65598,LEES QUICK STOP,US-52 & SR-45,Saint Stephen,SC,42,3.41566666,"US-52 & SR-45, Saint Stephen, SC",45.702743,-94.2744404
65603,JET TRUCK PLAZA,"I-29, EXIT 47",Beresford                               ,SD,530,3.159,"I-29, EXIT 47, Beresford                               , SD",43.0806132,-96.7742341
65604,SHELL,"I-29, EXIT 132",Huron                                   ,SD,455,3.359,"I-29, EXIT 132, Huron                                   , SD",41.1305303,-82.591828
65608,ZIP TRIP #81,"I-29, EXIT 62 & US-18",Lennox,SD,530,3.204,"I-29, EXIT 62 & US-18, Lennox, SD",33.9380595,-118.357708
65614,281 TRAVEL CENTER,US-281,Wolsey,SD,571,3.089,"US-281, Wolsey, SD",44.407763,-98.474816
65622,QUICK STOP #34,US-11/SR-1,Bristol                                 ,TN,405,3.299,"US-11/SR-1, Bristol                                 , TN",51.4538022,-2.5972985
65624,Sudden Service #61,SR-149 & SR-46,Cumberland City,TN,460,3.564,"SR-149 & SR-46, Cumberland City, TN",36.3933859,-87.6364056
65625,Chevron,US-64,Fayetteville,TN,460,3.754,"US-64, Fayetteville, TN",36.0625843,-94.1574328
65629,CASEYS GOODSTOP #4036,"I-40, EXIT 355",Kingston,TN,405,3.164,"I-40, EXIT 355, Kingston, TN",17.9712148,-76.7928128
65639,SPEEDWAY #7138,"I-24, EXIT 70 & SR-102",Smyrna,TN,460,3.049,"I-24, EXIT 70 & SR-102, Smyrna, TN",38.4192537,27.128469
65641,ALLSUPS CONVENIENCE STORE #2331,I-20 & FM 600,Abilene,TX,575,2.87566666,"I-20 & FM 600, Abilene, TX",32.44645,-99.7475905
65652,CIRCLE K #2706343,"I-20, EXIT 428",Fort Worth,TX,630,2.969,"I-20, EXIT 428, Fort Worth, TX",32.753177,-97.3327459
65659,ALLSUPS CONVENIENCE STORE #2169,US-287,Chillicothe,TX,770,2.89566666,"US-287, Chillicothe, TX",39.3331197,-82.9824019
65666,FUEL CITY #2,"I-30, EXIT 45B/I-35E",Dallas,TX,630,2.96566666,"I-30, EXIT 45B/I-35E, Dallas, TX",32.7762719,-96.7968559
65667,ALLSUPS CONVENIENCE STORE #2103,US-287/US-81,Decatur,TX,630,2.899,"US-287/US-81, Decatur, TX",39.8454163,-88.9524151
65671,SUPER STOP #22,SR-87 & SR-12,Orange,TX,610,3.439,"SR-87 & SR-12, Orange, TX",33.750631,-117.8722311
65673,PILOT #894,US-57 & US-277,Eagle Pass,TX,693,3.899,"US-57 & US-277, Eagle Pass, TX",28.709211,-100.4992936
65674,VALLEY MART #09,US-277,Eagle Pass,TX,740,3.199,"US-277, Eagle Pass, TX",28.709211,-100.4992936
65678,ONE9 #1300,US-287 & SR-34,Ennis,TX,630,2.869,"US-287 & SR-34, Ennis, TX",52.8435152,-8.983747
65683,ALLSUPS CONVENIENCE STORE #2225,US-60,Friona,TX,585,2.999,"US-60, Friona, TX",34.6396312,-102.72117
65686,CEFCO #2004,"I-35 , EXIT 499",Vernon,TX,770,2.86066666,"I-35 , EXIT 499, Vernon, TX",49.0932008,1.4857205
65690,CIRCLE G TRUCK STOP,US-183 & SR-97,Gonzales,TX,595,2.799,"US-183 & SR-97, Gonzales, TX",29.4436555,-97.5108636
65691,CIRCLE K #2704037,US-90/SR-97 & US-183,Gonzales,TX,595,2.904,"US-90/SR-97 & US-183, Gonzales, TX",29.4436555,-97.5108636
65721,Paradise RV & Truck Park,US-287/US-81,Alvord,TX,770,2.81566666,"US-287/US-81, Alvord, TX",43.3421522,-96.3011207
65724,STRIPES 7FLEET #42427,US-385 & SR-191,Odessa,TX,710,3.289,"US-385 & SR-191, Odessa, TX",46.4843023,30.7322878
65728,RIVER MART,US-281/SR-241,Pharr,TX,639,3.349,"US-281/SR-241, Pharr, TX",26.1947962,-98.1836216
65738,CIRCLE K #2741499,SR-35 & FM-1069,Rockport,TX,625,2.80566666,"SR-35 & FM-1069, Rockport, TX",28.0205733,-97.0544341
65755,CIRCLE K #2723373,US-11 & SR-622,Atkins,VA,185,3.349,"US-11 & SR-622, Atkins, VA",41.9968696,-91.8619127
65759,XPRESS STOP,US-522 & SR-694,Cross Junction,VA,60,3.33233333,"US-522 & SR-694, Cross Junction, VA",39.3203785,-78.2933382
65761,NEW DIXIE MART #15,US-58 & SR-671,Franklin,VA,180,3.099,"US-58 & SR-671, Franklin, VA",33.2002659,-95.2231752
65762,7-ELEVEN #34516,"I-66, EXIT 6",Front Royal,VA,60,3.52566666,"I-66, EXIT 6, Front Royal, VA",38.9179069,-78.1918077
65764,LEESBURG CITGO,US-15,Leesburg,VA,60,3.499,"US-15, Leesburg, VA",39.1154506,-77.5645607
65765,FOSTERS CONVENIENCE STORE,US-29 & SR-685,Rustburg,VA,185,3.599,"US-29 & SR-685, Rustburg, VA",37.2754135,-79.1090569
65767,STATELINE FOOD MART #69,US-23,Pound,VA,44,3.599,"US-23, Pound, VA",37.1237146,-82.6012667
65770,JOLLEY #136,"I-89, EXIT 21",Alburgh                                 ,VT,39,3.539,"I-89, EXIT 21, Alburgh                                 , VT",44.9749903,-73.3012598
65771,CITGO,"I-91, EXIT 3 & US-5",Brattleboro,VT,12,3.67233333,"I-91, EXIT 3 & US-5, Brattleboro, VT",42.8507588,-72.5572913
65789,BEAR CREEK CITGO,US-45 & SR-76/SR-22,Bear Creek,WI,360,3.439,"US-45 & SR-76/SR-22, Bear Creek, WI",34.2748197,-87.7005833
65791,EDGAR TRAVEL CENTER,SR-29 & CR-H,Edgar,WI,395,3.559,"SR-29 & CR-H, Edgar, WI",39.6714952,-87.7340364
65793,KWIK TRIP #921,SR-13 & SR-21,Friendship,WI,420,3.274,"SR-13 & SR-21, Friendship, WI",42.2064566,-78.1375099
65794,BP,"I-43, EXIT 180",Green Bay,WI,360,3.349,"I-43, EXIT 180, Green Bay, WI",44.5126379,-88.0125794
65796,ADDISON STATION,"I-41/US-41, EXIT 68 & CR-K",Hartford,WI,444,3.149,"I-41/US-41, EXIT 68 & CR-K, Hartford, WI",41.764582,-72.6908547
65800,BP,US-45,Kewaskum,WI,444,3.219,"US-45, Kewaskum, WI",43.5213798,-88.2278645
65804,KWIK TRIP #628,US-45,Larsen,WI,582,3.43233333,"US-45, Larsen, WI",44.1916501,-88.623999
65805,HI WAY HOP BP,"I-42/US-41, EXIT 85 & SR-67",Lomira,WI,444,3.099,"I-42/US-41, EXIT 85 & SR-67, Lomira, WI",43.591382,-88.443713
65806,SHELL,US-41 & SR-67,Lomira,WI,444,3.389,"US-41 & SR-67, Lomira, WI",43.591382,-88.443713
65809,KWIK TRIP #399,SR-21 & SR-80,Necedah,WI,395,3.249,"SR-21 & SR-80, Necedah, WI",44.0254284,-90.07213
65810,HIGHWAY HARRY'S,I-90/I-94 EXIT 61 & SR-80,New Lisbon,WI,420,3.17233333,"I-90/I-94 EXIT 61 & SR-80, New Lisbon, WI",42.5878535,-75.1840544
65812,PLAINFIELD PLAZA,SR-73 & I-39,Plainfield,WI,395,3.29066666,"SR-73 & I-39, Plainfield, WI",41.6086711,-88.2054345
65813,KWIK TRIP #683,"I-39, EXIT 92 & US-51",Portage,WI,420,3.249,"I-39, EXIT 92 & US-51, Portage, WI",41.1496775,-81.2082
65814,Kracheys BP Truck Stop,US-18 & SR-35,Prairie Du Chien,WI,420,3.574,"US-18 & SR-35, Prairie Du Chien, WI",43.05194,-91.1409933
65817,TREGO TRAVEL CENTER,US-53 & CR-E,Trego,WI,545,3.58233333,"US-53 & CR-E, Trego, WI",38.9289979,-99.9130572
65818,KWIK TRIP #1048,"I-90, EXIT 12",West Salem,WI,515,3.31733333,"I-90, EXIT 12, West Salem, WI",38.5208829,-88.0047565
65820,KWIK TRIP #673,"I-90 & SR-19, EXIT 131",Windsor,WI,420,3.254,"I-90 & SR-19, EXIT 131, Windsor, WI",51.4837886,-0.6040419
65822,RSTORE #4499,US-45 & SR-29,Wittenberg,WI,395,3.15566666,"US-45 & SR-29, Wittenberg, WI",51.8666527,12.646761
65824,CHANEYS SERVICE STATION,US-30 & SR-2,Chester                                 ,WV,165,3.799,"US-30 & SR-2, Chester                                 , WV",53.1908873,-2.8908955
65828,PAR MAR FOOD STORE #52,US-50 & CR-50/16,West Union,WV,430,4.099,"US-50 & CR-50/16, West Union, WV",42.9624184,-91.8076644
65831,Hat Six Travel Center,"I-25/US-87, EXIT 182 & SR-253/SR-256",Evansville,WY,790,3.999,"I-25/US-87, EXIT 182 & SR-253/SR-256, Evansville, WY",37.970495,-87.5715641
65835,SOUTHSIDE TRAVEL CENTER,US-20/SR-789,Thermopolis,WY,790,3.799,"US-20/SR-789, Thermopolis, WY",43.646067,-108.212043
65836,PILOT TRAVEL CENTERS #434,"I-35W, EXIT 65",Fort Worth,TX,630,3.264,"I-35W, EXIT 65, Fort Worth, TX",32.753177,-97.3327459
65837,PILOT TRAVEL CENTERS #455,"I-71, EXIT 140",Marengo                                 ,OH,315,3.719,"I-71, EXIT 140, Marengo                                 , OH",32.201002,-87.7569365
65842,AM PM TRAVEL CENTER,US-1/SR-4,Blythe,GA,135,3.599,"US-1/SR-4, Blythe, GA",33.6134767,-114.5937537
65847,ROAD RANGER #132,"I-57, EXIT 240",Champaign,IL,280,3.509,"I-57, EXIT 240, Champaign, IL",40.1164841,-88.2430932
65847,ROAD RANGER #132,"I-57, EXIT 240",Champaign,IL,280,3.409,"I-57, EXIT 240, Champaign, IL",40.1164841,-88.2430932
65847,ROAD RANGER #132,"I-57, EXIT 240",Champaign,IL,280,3.549,"I-57, EXIT 240, Champaign, IL",40.1164841,-88.2430932
65847,ROAD RANGER #132,"I-57, EXIT 240",Champaign,IL,280,3.449,"I-57, EXIT 240, Champaign, IL",40.1164841,-88.2430932
65848,Mobil,I-475,Flint,MI,342,3.199,"I-475, Flint, MI",43.0161693,-83.6900211
65849,PS FOOD MART #1034,"I-94, EXIT 110 & US-27",Marshall,MI,431,3.459,"I-94, EXIT 110 & US-27, Marshall, MI",41.0324537,-89.2998456
65849,PS FOOD MART #1034,"I-94, EXIT 110 & US-27",Marshall,MI,431,3.499,"I-94, EXIT 110 & US-27, Marshall, MI",41.0324537,-89.2998456
65849,PS FOOD MART #1034,"I-94, EXIT 110 & US-27",Marshall,MI,431,3.429,"I-94, EXIT 110 & US-27, Marshall, MI",41.0324537,-89.2998456
65849,PS FOOD MART #1034,"I-94, EXIT 110 & US-27",Marshall,MI,431,3.549,"I-94, EXIT 110 & US-27, Marshall, MI",41.0324537,-89.2998456
65857,PILOT TRAVEL CENTERS #199,"I-20, EXIT 33",Haughton,LA,745,3.14566666,"I-20, EXIT 33, Haughton, LA",53.1030117,-2.6323933
65858,SPEEDWAY #6661,"I-94, EXIT 40  & US-20 & US-35",La Porte,IN,465,3.599,"I-94, EXIT 40  & US-20 & US-35, La Porte, IN",29.6657838,-95.0193729
65859,SPEEDWAY #6662,US-20 & SR-15,Bristol,IN,465,3.549,"US-20 & SR-15, Bristol, IN",51.4538022,-2.5972985
65860,LOVES TRAVEL STOPS #283,"E I-30 & FM 549, EXIT 70",Rockwall,TX,630,3.049,"E I-30 & FM 549, EXIT 70, Rockwall, TX",32.8923464,-96.4066987
65860,LOVES TRAVEL STOP #283,"E I-30 & FM 549, EXIT 70",Rockwall,TX,630,3.109,"E I-30 & FM 549, EXIT 70, Rockwall, TX",32.8923464,-96.4066987
65862,PILOT TRAVEL CENTERS #396,"I-81, EXIT 213",Staunton                                ,VA,185,3.659,"I-81, EXIT 213, Staunton                                , VA",38.1495947,-79.072557
65863,VALERO,SR-31,Clinton,NJ,115,3.359,"SR-31, Clinton, NJ",41.2711458,-77.6984481
65866,FLYING J TRAVEL PLAZA #710,"I-81, EXIT 219",New Milford,PA,200,4.17566666,"I-81, EXIT 219, New Milford, PA",41.5770993,-73.4105803
65868,7-ELEVEN #36073,"I-77, EXIT 54 & US-21",Statesville,NC,46,2.879,"I-77, EXIT 54 & US-21, Statesville, NC",35.7827676,-80.8873574
65873,PILOT TRAVEL CENTER #4619,"I-81 & I-77, EXIT 77",Wytheville,VA,185,3.55066666,"I-81 & I-77, EXIT 77, Wytheville, VA",36.9479966,-81.0869747
65880,MR FUEL DBA ONE9 #1245,"I-55, EXIT 52 & SR-16",Litchfield,IL,574,3.199,"I-55, EXIT 52 & SR-16, Litchfield, IL",41.747319,-73.1887243
65880,ONE9 MR FUEL #1245,"I-55, EXIT 52 & SR-16",Litchfield,IL,574,3.239,"I-55, EXIT 52 & SR-16, Litchfield, IL",41.747319,-73.1887243
65880,ONE9 MR FUEL #1245,"I-55, EXIT 52 & SR-16",Litchfield,IL,574,3.299,"I-55, EXIT 52 & SR-16, Litchfield, IL",41.747319,-73.1887243
65880,ONE9 MR FUEL #1245,"I-55, EXIT 52 & SR-16",Litchfield,IL,574,3.199,"I-55, EXIT 52 & SR-16, Litchfield, IL",41.747319,-73.1887243
65880,MR FUEL DBA ONE9 #1245,"I-55, EXIT 52 & SR-16",Litchfield,IL,574,3.299,"I-55, EXIT 52 & SR-16, Litchfield, IL",41.747319,-73.1887243
65883,FLYING J TRAVEL PLAZA #647,"I-64, EXIT 25 & US-41",Haubstadt,IN,340,3.959,"I-64, EXIT 25 & US-41, Haubstadt, IN",38.2050442,-87.5741876
65885,LOVES TRAVEL STOP #299,"US-75, EXIT 48 & SR-455",Anna,TX,630,3.19733333,"US-75, EXIT 48 & SR-455, Anna, TX",39.0204311,-0.6461361
65897,PETRO-CANADA,61ST AVE SE & 52ND ST SE,Calgary,AB,50,3.84875514,"61ST AVE SE & 52ND ST SE, Calgary, AB",51.0456064,-114.057541
65897,PETRO-CANADA,61ST AVE SE & 52ND ST SE,Calgary,AB,50,3.84818769,"61ST AVE SE & 52ND ST SE, Calgary, AB",51.0456064,-114.057541
65901,PETRO-CANADA,"TCH-16, EXIT 383",Edmonton                                ,AB,80,3.7865145,"TCH-16, EXIT 383, Edmonton                                , AB",53.5462055,-113.491241
65901,PETRO-CANADA,"TCH-16, EXIT 383",Edmonton                                ,AB,80,3.98771589,"TCH-16, EXIT 383, Edmonton                                , AB",53.5462055,-113.491241
65901,PETRO-CANADA,"TCH-16, EXIT 383",Edmonton                                ,AB,80,3.78456456,"TCH-16, EXIT 383, Edmonton                                , AB",53.5462055,-113.491241
65901,PETRO-CANADA,"TCH-16, EXIT 383",Edmonton                                ,AB,80,3.78372948,"TCH-16, EXIT 383, Edmonton                                , AB",53.5462055,-113.491241
65901,PETRO-CANADA,"TCH-16, EXIT 383",Edmonton                                ,AB,80,3.93248441,"TCH-16, EXIT 383, Edmonton                                , AB",53.5462055,-113.491241
65901,PETRO-CANADA,"TCH-16, EXIT 383",Edmonton                                ,AB,80,3.92467152,"TCH-16, EXIT 383, Edmonton                                , AB",53.5462055,-113.491241
65909,7-Eleven/7FLEET #40496,"I-81, EXIT 47 & SR-12",Watertown,NY,220,4.149,"I-81, EXIT 47 & SR-12, Watertown, NY",42.3652576,-71.1843234
65912,ATOKA FUEL,US-75/US-69/SR-3,Atoka,OK,569,3.179,"US-75/US-69/SR-3, Atoka, OK",34.3284948,-96.017838
65914,CASEYS #2732,US-30 & US-284/SR-2,Grand Island,NE,330,3.149,"US-30 & US-284/SR-2, Grand Island, NE",40.924271,-98.338685
65915,Marathon,"I-94/US-52, EXIT 346 & CR-17",West Fargo,ND,341,3.029,"I-94/US-52, EXIT 346 & CR-17, West Fargo, ND",46.874967,-96.900362
65917,CUMBERLAND CORNER MART,SR-90 & US-127,Albany,KY,410,3.574,"SR-90 & US-127, Albany, KY",42.6511674,-73.754968
65919,QUICK FUEL #5001,US-78/SR-4,Memphis,TN,435,3.02566666,"US-78/SR-4, Memphis, TN",35.1460249,-90.0517638
65921,PETRO-CANADA,"TCH-2, EXIT 450 & HWY 126",Moncton,NB,600,3.93190461,"TCH-2, EXIT 450 & HWY 126, Moncton, NB",46.0985679,-64.8004265
65921,PETRO-CANADA,"TCH-2, EXIT 450 & HWY 126",Moncton,NB,600,3.92467152,"TCH-2, EXIT 450 & HWY 126, Moncton, NB",46.0985679,-64.8004265
65921,PETRO-CANADA,"TCH-2, EXIT 450 & HWY 126",Moncton,NB,600,4.48307714,"TCH-2, EXIT 450 & HWY 126, Moncton, NB",46.0985679,-64.8004265
65921,PETRO-CANADA,"TCH-2, EXIT 450 & HWY 126",Moncton,NB,600,3.93248441,"TCH-2, EXIT 450 & HWY 126, Moncton, NB",46.0985679,-64.8004265
65935,MAIN ST JUNCTION,SR-14 & SR-15,Louisville                              ,MS,705,3.099,"SR-14 & SR-15, Louisville                              , MS",38.2542376,-85.759407
65939,PETRO-CANADA,"TCH-1, EXIT 366",Kamloops                                ,BC,800,4.45193778,"TCH-1, EXIT 366, Kamloops                                , BC",50.6758269,-120.339415
65939,PETRO-CANADA,"TCH-1, EXIT 366",Kamloops                                ,BC,800,4.50961192,"TCH-1, EXIT 366, Kamloops                                , BC",50.6758269,-120.339415
65939,PETRO-CANADA,"TCH-1, EXIT 366",Kamloops                                ,BC,800,4.51792304,"TCH-1, EXIT 366, Kamloops                                , BC",50.6758269,-120.339415
65939,PETRO-CANADA,"TCH-1, EXIT 366",Kamloops                                ,BC,800,4.34376461,"TCH-1, EXIT 366, Kamloops                                , BC",50.6758269,-120.339415
65939,PETRO-CANADA,"TCH-1, EXIT 366",Kamloops                                ,BC,800,4.51858925,"TCH-1, EXIT 366, Kamloops                                , BC",50.6758269,-120.339415
65939,PETRO-CANADA,"TCH-1, EXIT 366",Kamloops                                ,BC,800,4.36937586,"TCH-1, EXIT 366, Kamloops                                , BC",50.6758269,-120.339415
65962,CIRCLE K #2705937,US-301/SR-35 & SR-50,Dade City,FL,225,3.33233333,"US-301/SR-35 & SR-50, Dade City, FL",28.3647248,-82.1959178
65969,PILOT  #1105,SR-29 & SR-182,Bunkie,LA,730,3.21233333,"SR-29 & SR-182, Bunkie, LA",30.9528641,-92.1857892
65974,BEACON & BRIDGE #13,"US-127, EXIT 117",Ithaca                                  ,MI,342,3.649,"US-127, EXIT 117, Ithaca                                  , MI",42.4374175,-76.5483724
65978,KWIK TRIP #623,US-61,Minnesota City,MN,515,3.399,"US-61, Minnesota City, MN",44.0938521,-91.7495959
65983,SPEEDWAY #6967,"US-17, EXIT 227 & SR-32",Edenton,NC,130,3.287,"US-17, EXIT 227 & SR-32, Edenton, NC",36.057938,-76.6077213
65989,DANCING EAGLE,"I-40, EXIT 108",Casa Blanca                             ,NM,580,3.359,"I-40, EXIT 108, Casa Blanca                             , NM",38.8976387,-77.0365528
66014,BIG D TRAVEL CENTER,SR-12 & SR-183,Irving,TX,630,2.95566666,"SR-12 & SR-183, Irving, TX",32.8295183,-96.9442177
66015,LOVES TRAVEL STOP #298,"I-35, EXIT 39 & SR-44",Encinal,TX,693,3.589,"I-35, EXIT 39 & SR-44, Encinal, TX",28.0406329,-99.3552096
66016,FLYING J TRAVEL PLAZA #660,"I-64, EXIT 185 & SR-180",Catlettsburg,KY,255,3.76566666,"I-64, EXIT 185 & SR-180, Catlettsburg, KY",38.4048042,-82.6004369
66017,FLYING J TRAVEL PLAZA #626,"I-95/SR-9, EXIT 305 & SR-206",Saint Augustine,FL,75,3.449,"I-95/SR-9, EXIT 305 & SR-206, Saint Augustine, FL",29.8946952,-81.3145395
66020,LOVES TRAVEL STOP #221,I-70 EXIT 160,Zanesville,OH,315,3.48233333,"I-70 EXIT 160, Zanesville, OH",39.9401426,-82.005019
66021,LOVES TRAVEL STOP #238,"I-65, EXIT 116 & SR-480",Shepherdsville,KY,415,3.599,"I-65, EXIT 116 & SR-480, Shepherdsville, KY",37.9885936,-85.7158246
66022,PILOT TRAVEL CENTERS #459,"I-10, EXIT 133",Avondale,AZ,930,3.599,"I-10, EXIT 133, Avondale, AZ",33.4355977,-112.349602
66022,PILOT TRAVEL CENTER #459,"I-10, EXIT 133",Avondale,AZ,930,3.587,"I-10, EXIT 133, Avondale, AZ",33.4355977,-112.349602
66023,SAPP BROS TRAVEL CENTER,"I-29, EXIT 10 & SR-2",Percival,IA,486,3.789,"I-29, EXIT 10 & SR-2, Percival, IA",40.748842,-95.8131914
66024,LOVES TRAVEL STOPS #239,"I-81/US-11, EXIT 84 & SR-619",Max Meadows,VA,185,3.589,"I-81/US-11, EXIT 84 & SR-619, Max Meadows, VA",36.981501,-80.9580491
66024,LOVES TRAVEL STOP #239,"I-81/US-11, EXIT 84 & SR-619",Max Meadows,VA,185,3.545,"I-81/US-11, EXIT 84 & SR-619, Max Meadows, VA",36.981501,-80.9580491
66025,SPACE AGE TRAVEL CENTER,"I-84, EXIT 183 & SR-207",Hermiston,OR,935,3.33233333,"I-84, EXIT 183 & SR-207, Hermiston, OR",45.8404101,-119.28946
66026,FLYING J TRAVEL PLAZA #643,"I-70 & I-57, EXIT 160",Effingham,IL,510,3.349,"I-70 & I-57, EXIT 160, Effingham, IL",39.0520902,-88.6029006
66026,FLYING J TRAVEL PLAZA #643,"I-70 & I-57, EXIT 160",Effingham,IL,510,3.299,"I-70 & I-57, EXIT 160, Effingham, IL",39.0520902,-88.6029006
66026,FLYING J TRAVEL PLAZA #643,"I-70 & I-57, EXIT 160",Effingham,IL,510,3.499,"I-70 & I-57, EXIT 160, Effingham, IL",39.0520902,-88.6029006
66029,Roady's Lucky Deuces,"I-10, EXIT 92 & SR-95",Duson,LA,600,3.03566666,"I-10, EXIT 92 & SR-95, Duson, LA",30.2378751,-92.1801925
66030,Colfax Travel Center,"I-80, EXIT 159 & SR-117",Colfax,IA,320,3.149,"I-80, EXIT 159 & SR-117, Colfax, IA",41.5738643,-97.0828487
66031,WILCO FAST BREAK,US-61/US-24,Palmyra,MO,494,3.119,"US-61/US-24, Palmyra, MO",5.882204,-162.0748745
66034,FAS MART #5134,"I-72, EXIT 144 S",Decatur,IL,280,3.459,"I-72, EXIT 144 S, Decatur, IL",39.8454163,-88.9524151
66034,FAS MART #5134,"I-72, EXIT 144 S",Decatur,IL,280,3.499,"I-72, EXIT 144 S, Decatur, IL",39.8454163,-88.9524151
66035,ROAD RANGER #136,"I-90, EXIT 147",Cottage Grove,WI,420,3.544,"I-90, EXIT 147, Cottage Grove, WI",44.8277446,-92.9438218
66036,FLYING J TRAVEL PLAZA #602,"I-65, EXIT 264",Birmingham,AL,615,3.559,"I-65, EXIT 264, Birmingham, AL",52.4796992,-1.9026911
66037,TA PRESCOTT TRAVEL CENTER,"I-30, EXIT 44",Prescott,AR,635,3.50233333,"I-30, EXIT 44, Prescott, AR",34.539984,-112.468812
66038,FLYING J TRAVEL PLAZA #1043,"I-15, EXIT 113",Idaho Falls,ID,825,3.799,"I-15, EXIT 113, Idaho Falls, ID",43.4887907,-112.03628
66038,FLYING J #1043,"I-15, EXIT 113",Idaho Falls,ID,825,3.699,"I-15, EXIT 113, Idaho Falls, ID",43.4887907,-112.03628
66039,LOVES TRAVEL STOP #237,"I-20, EXIT 171 & US-65",Tallulah,LA,760,3.259,"I-20, EXIT 171 & US-65, Tallulah, LA",32.4084539,-91.1869112
66040,LOVES TRAVEL STOP #272,"I-40 & DW (RANCH RD), EXIT 59",Kingman,AZ,910,3.85566666,"I-40 & DW (RANCH RD), EXIT 59, Kingman, AZ",6.4004627,-162.4626372
66041,PILOT TRAVEL CENTERS #195,"I-84, EXIT 104 & US-97",Wasco,OR,935,3.86566666,"I-84, EXIT 104 & US-97, Wasco, OR",45.0430227,-121.2154207
66042,FLYING J TRAVEL PLAZA #707,"I-80, EXIT 78",Brookville,PA,14,4.034,"I-80, EXIT 78, Brookville, PA",40.8131553,-73.5673482
66043,LOVES TRAVEL STOP #216,US-67 & US-287,Midlothian,TX,630,3.231,"US-67 & US-287, Midlothian, TX",55.833333,-3.083333
66043,LOVES TRAVEL STOPS #216,US-67 & US-287,Midlothian,TX,630,3.199,"US-67 & US-287, Midlothian, TX",55.833333,-3.083333
66044,TA TAMPA TRAVEL CENTER,"I-4, EXIT 10",Seffner,FL,225,3.39566666,"I-4, EXIT 10, Seffner, FL",27.998541,-82.274884
66045,FLYING J TRAVEL PLAZA #698,"I-71, EXIT 69",Jeffersonville,OH,315,3.399,"I-71, EXIT 69, Jeffersonville, OH",38.2770227,-85.7371604
66046,PETRO STOPPING CENTER #345,I-69 EXIT357,Fremont,IN,550,3.899,"I-69 EXIT357, Fremont, IN",37.5482697,-121.988571
66050,PILOT TRAVEL CENTERS #130,"I-77, EXIT 145",Richfield,OH,305,3.799,"I-77, EXIT 145, Richfield, OH",44.8766431,-93.2877877
66051,Caseys #4419,I-165 EXIT 5,Bowling Green,KY,460,3.02566666,"I-165 EXIT 5, Bowling Green, KY",36.9929203,-86.4428677
66054,LOVES TRAVEL STOP #220,"I-25/US-87, EXIT 7 & SR-212",Cheyenne,WY,795,3.709,"I-25/US-87, EXIT 7 & SR-212, Cheyenne, WY",41.139981,-104.820246
